Time,EMG,Force
0.958,-0.012952,12.038198
0.959,-0.012469,12.122929
0.96,-0.010054,12.207659
0.961,-0.005384,12.151172
0.962,-0.000554,11.868738
0.963,0.002183,11.755764
0.964,0.004115,11.699277
0.965,0.006691,11.784007
0.966,0.009268,11.925225
0.967,0.012488,12.038198
0.968,0.01442,12.094685
0.969,0.015708,12.094685
0.97,0.016835,12.151172
0.971,0.017962,12.038198
0.972,0.020699,12.066442
0.973,0.022953,11.953468
0.974,0.025691,11.868738
0.975,0.022631,11.812251
0.976,0.034224,11.755764
0.977,0.030521,11.671033
0.978,0.028589,11.671033
0.979,0.030038,11.896981
0.98,0.029394,11.981711
0.981,0.027623,11.953468
0.982,0.026335,11.896981
0.983,0.024886,12.207659
0.984,0.023436,12.038198
0.985,0.021826,11.925225
0.986,0.020377,11.925225
0.987,0.017801,11.981711
0.988,0.014259,11.896981
0.989,0.010395,11.784007
0.99,0.006369,11.812251
0.991,0.001217,11.72752
0.992,-0.003291,11.812251
0.993,-0.007638,11.868738
0.994,-0.01102,11.896981
0.995,-0.013113,11.868738
0.996,-0.015367,11.868738
0.997,-0.017943,12.405363
0.998,-0.021163,11.981711
0.999,-0.024866,11.925225
1,-0.029375,11.614547
1.001,-0.034205,11.72752
1.002,-0.038069,12.066442
1.003,-0.041128,12.292389
1.004,-0.044188,12.518337
1.005,-0.045959,12.37712
1.006,-0.049501,12.151172
1.007,-0.053526,11.953468
1.008,-0.05578,12.038198
1.009,-0.05578,12.122929
1.01,-0.05256,12.46185
1.011,-0.045959,12.46185
1.012,-0.037908,12.292389
1.013,-0.029375,12.207659
1.014,-0.020358,12.038198
1.015,-0.011664,12.151172
1.016,-0.004257,12.207659
1.017,0.001217,12.320633
1.018,0.007013,12.264146
1.019,0.011683,12.320633
1.02,0.016352,12.348876
1.021,0.018284,12.46185
1.022,0.014742,12.37712
1.023,0.009107,12.179416
1.024,0.007013,12.094685
1.025,0.00798,12.038198
1.026,0.012327,12.094685
1.027,0.016513,11.953468
1.028,0.019411,12.066442
1.029,0.022953,12.207659
1.03,0.02553,12.179416
1.031,0.028106,12.292389
1.032,0.029877,12.207659
1.033,0.031487,12.292389
1.034,0.03197,12.264146
1.035,0.031326,12.320633
1.036,0.030521,12.264146
1.037,0.02875,12.151172
1.038,0.026496,12.179416
1.039,0.021826,12.066442
1.04,0.015869,12.009955
1.041,0.009268,12.179416
1.042,0.004115,11.64279
1.043,0.000573,11.896981
1.044,-0.000393,12.179416
1.045,-0.000393,12.264146
1.046,0.000573,12.405363
1.047,0.0017,12.207659
1.048,0.003471,12.292389
1.049,0.005564,12.122929
1.05,0.006852,11.981711
1.051,0.008302,11.925225
1.052,0.008463,11.953468
1.053,0.006691,11.868738
1.054,0.00492,11.784007
1.055,0.004276,12.235903
1.056,0.005242,12.151172
1.057,0.006369,12.264146
1.058,0.008463,12.264146
1.059,0.009429,12.235903
1.06,0.009429,12.292389
1.061,0.008463,12.151172
1.062,0.006691,12.151172
1.063,9.00E-05,11.840494
1.064,0.002827,12.009955
1.065,-0.00474,11.953468
1.066,-0.005062,11.981711
1.067,-0.007638,12.151172
1.068,-0.009893,12.094685
1.069,-0.012469,12.207659
1.07,-0.015045,12.038198
1.071,-0.017943,12.179416
1.072,-0.02068,12.179416
1.073,-0.023578,11.896981
1.074,-0.025672,11.953468
1.075,-0.027282,12.009955
1.076,-0.028248,12.009955
1.077,-0.028248,12.207659
1.078,-0.028731,12.066442
1.079,-0.028087,12.490094
1.08,-0.027282,12.066442
1.081,-0.024544,12.122929
1.082,-0.021324,11.840494
1.083,-0.016816,11.896981
1.084,-0.013757,12.066442
1.085,-0.009893,12.37712
1.086,-0.005545,12.433607
1.087,-0.00152,12.659554
1.088,0.000895,12.574824
1.089,0.001056,12.433607
1.09,-0.001198,12.37712
1.091,-0.005545,12.179416
1.092,-0.010215,12.151172
1.093,-0.015045,12.207659
1.094,-0.018748,12.235903
1.095,-0.019392,12.546581
1.096,-0.018426,12.659554
1.097,-0.014723,12.574824
1.098,-0.01102,12.574824
1.099,-0.006672,12.518337
1.1,-0.003774,12.405363
1.101,-0.002808,12.151172
1.102,-0.003613,12.122929
1.103,-0.005545,12.264146
1.104,-0.007799,12.37712
1.105,-0.008927,12.235903
1.106,-0.005384,12.490094
1.107,-7.10E-05,12.37712
1.108,0.005081,12.546581
1.109,0.005564,12.292389
1.11,0.004598,12.066442
1.111,0.00798,12.122929
1.112,0.013454,12.179416
1.113,0.016674,12.207659
1.114,0.015869,12.207659
1.115,0.014098,12.348876
1.116,0.012649,12.433607
1.117,0.00959,12.235903
1.118,0.005081,12.264146
1.119,-0.000554,12.207659
1.12,-0.005706,12.122929
1.121,-0.009732,12.235903
1.122,-0.01263,12.151172
1.123,-0.014401,11.896981
1.124,-0.01585,11.614547
1.125,-0.015689,12.405363
1.126,-0.01585,12.179416
1.127,-0.015045,12.405363
1.128,-0.014079,12.207659
1.129,-0.013596,12.235903
1.13,-0.013274,11.812251
1.131,-0.012791,11.896981
1.132,-0.012791,11.812251
1.133,-0.012791,11.981711
1.134,-0.01102,11.925225
1.135,-0.006994,12.292389
1.136,-0.002164,12.151172
1.137,0.002827,12.207659
1.138,0.007496,12.122929
1.139,0.012649,12.066442
1.14,0.016674,11.896981
1.141,0.014581,11.896981
1.142,0.023436,11.784007
1.143,0.016352,11.812251
1.144,0.014259,11.868738
1.145,0.013615,11.981711
1.146,0.013293,12.038198
1.147,0.014742,12.009955
1.148,0.014259,12.151172
1.149,0.013615,12.122929
1.15,0.012971,12.094685
1.151,0.011361,11.953468
1.152,0.008302,11.953468
1.153,0.004276,11.953468
1.154,-0.001037,11.953468
1.155,-0.007155,11.755764
1.156,-0.012469,11.868738
1.157,-0.017782,12.009955
1.158,-0.022773,12.094685
1.159,-0.027443,12.009955
1.16,-0.032434,12.320633
1.161,-0.037586,11.896981
1.162,-0.041933,11.812251
1.163,-0.044993,11.72752
1.164,-0.045154,12.151172
1.165,-0.042417,12.292389
1.166,-0.035815,12.46185
1.167,-0.027121,12.433607
1.168,-0.01746,12.151172
1.169,-0.008604,11.896981
1.17,-0.002164,11.840494
1.171,0.0017,12.038198
1.172,0.003471,12.066442
1.173,0.004598,12.235903
1.174,0.005725,12.37712
1.175,0.008141,12.46185
1.176,0.010717,12.574824
1.177,0.012649,12.292389
1.178,0.013615,12.37712
1.179,0.013615,12.235903
1.18,0.011522,12.066442
1.181,0.008946,12.009955
1.182,0.006852,11.953468
1.183,0.004759,12.038198
1.184,0.003149,12.207659
1.185,0.001217,12.292389
1.186,0.0017,12.151172
1.187,0.002827,12.264146
1.188,0.003793,12.320633
1.189,0.000573,12.292389
1.19,-0.005384,11.953468
1.191,-0.005867,12.122929
1.192,-0.004901,11.925225
1.193,-0.006028,12.066442
1.194,-0.009732,12.009955
1.195,-0.01263,12.264146
1.196,-0.015528,12.207659
1.197,-0.019392,12.094685
1.198,-0.022934,12.094685
1.199,-0.0239,11.868738
1.2,-0.024222,11.925225
1.201,-0.023417,11.501573
1.202,-0.020841,12.292389
1.203,-0.017299,12.066442
1.204,-0.013435,11.981711
1.205,-0.008443,12.094685
1.206,-0.003774,12.094685
1.207,0.000895,11.981711
1.208,0.006208,11.699277
1.209,0.011683,11.755764
1.21,0.01603,11.72752
1.211,0.018445,11.812251
1.212,0.019572,11.868738
1.213,0.02247,12.009955
1.214,0.026496,12.038198
1.215,0.031487,12.094685
1.216,0.036478,12.122929
1.217,0.040825,12.038198
1.218,0.045334,12.094685
1.219,0.050325,11.953468
1.22,0.055155,12.122929
1.221,0.058215,12.009955
1.222,0.058376,12.066442
1.223,0.05596,11.896981
1.224,0.052418,12.009955
1.225,0.047749,11.812251
1.226,0.043241,11.784007
1.227,0.038732,11.840494
1.228,0.031165,11.671033
1.229,0.028267,11.72752
1.23,0.017157,11.784007
1.231,0.009429,11.755764
1.232,0.002988,11.840494
1.233,-0.005384,11.981711
1.234,-0.011986,11.981711
1.235,-0.017943,11.981711
1.236,-0.021324,12.066442
1.237,-0.023417,11.925225
1.238,-0.025027,11.784007
1.239,-0.02551,11.812251
1.24,-0.02551,11.812251
1.241,-0.027604,11.671033
1.242,-0.031146,11.868738
1.243,-0.035654,11.896981
1.244,-0.041289,11.953468
1.245,-0.045315,12.518337
1.246,-0.047891,11.755764
1.247,-0.048213,11.64279
1.248,-0.047891,11.614547
1.249,-0.047086,12.009955
1.25,-0.044832,12.292389
1.251,-0.04145,12.46185
1.252,-0.036942,12.292389
1.253,-0.031951,12.151172
1.254,-0.025994,12.038198
1.255,-0.019714,11.896981
1.256,-0.01263,11.981711
1.257,-0.003935,12.122929
1.258,0.004437,12.292389
1.259,0.012488,12.433607
1.26,0.020538,12.433607
1.261,0.028267,12.292389
1.262,0.034546,12.292389
1.263,0.04002,12.348876
1.264,0.044046,12.320633
1.265,0.046944,12.066442
1.266,0.048554,12.151172
1.267,0.04952,12.207659
1.268,0.050003,12.122929
1.269,0.050647,12.122929
1.27,0.050486,11.981711
1.271,0.048876,12.038198
1.272,0.046139,12.066442
1.273,0.041953,12.038198
1.274,0.037122,12.009955
1.275,0.031004,11.896981
1.276,0.025208,12.151172
1.277,0.019894,12.179416
1.278,0.015869,12.066442
1.279,0.015869,12.348876
1.28,0.013937,12.264146
1.281,0.012649,12.264146
1.282,0.00959,12.348876
1.283,0.002988,12.348876
1.284,-0.004579,12.151172
1.285,-0.009571,11.953468
1.286,-0.011825,12.038198
1.287,-0.013596,12.009955
1.288,-0.019553,12.094685
1.289,-0.025833,12.207659
1.29,-0.030341,12.264146
1.291,-0.033239,12.235903
1.292,-0.035332,12.179416
1.293,-0.034366,12.179416
1.294,-0.030019,12.066442
1.295,-0.024061,11.812251
1.296,-0.01746,11.755764
1.297,-0.010215,12.292389
1.298,-0.003935,12.151172
1.299,0.001217,12.235903
1.3,0.005403,12.292389
1.301,0.008946,12.179416
1.302,0.01281,12.066442
1.303,0.01603,11.925225
1.304,0.018445,11.784007
1.305,0.020216,11.784007
1.306,0.02086,11.812251
1.307,0.020055,11.699277
1.308,0.017962,11.699277
1.309,0.014742,11.925225
1.31,0.011522,12.151172
1.311,0.008141,12.207659
1.312,0.005564,12.207659
1.313,0.001861,12.094685
1.314,-0.002486,12.094685
1.315,-0.006511,11.981711
1.316,-0.010215,11.812251
1.317,-0.008927,11.868738
1.318,-0.017299,12.009955
1.319,-0.017299,11.953468
1.32,-0.019714,11.896981
1.321,-0.022129,11.953468
1.322,-0.026638,12.179416
1.323,-0.030985,12.009955
1.324,-0.03501,11.981711
1.325,-0.037747,11.925225
1.326,-0.041772,11.812251
1.327,-0.046603,11.755764
1.328,-0.049662,12.066442
1.329,-0.050789,12.066442
1.33,-0.048696,12.405363
1.331,-0.043705,11.812251
1.332,-0.036942,11.784007
1.333,-0.028892,11.784007
1.334,-0.021807,11.840494
1.335,-0.016816,12.122929
1.336,-0.013757,12.518337
1.337,-0.011825,12.490094
1.338,-0.011181,12.46185
1.339,-0.010537,12.207659
1.34,-0.010376,12.066442
1.341,-0.01102,11.925225
1.342,-0.011986,11.925225
1.343,-0.012147,12.009955
1.344,-0.011181,12.179416
1.345,-0.006994,12.264146
1.346,0.000251,12.490094
1.347,0.011039,12.433607
1.348,0.023114,12.348876
1.349,0.033258,12.348876
1.35,0.039376,12.179416
1.351,0.041792,12.179416
1.352,0.04002,12.235903
1.353,0.035995,12.038198
1.354,0.031487,11.953468
1.355,0.028106,12.094685
1.356,0.024564,12.122929
1.357,0.021182,12.122929
1.358,0.017962,12.179416
1.359,0.015064,12.264146
1.36,0.014259,12.320633
1.361,0.012005,12.235903
1.362,0.008624,12.46185
1.363,0.002505,12.37712
1.364,-0.007638,12.320633
1.365,-0.015045,12.038198
1.366,-0.018587,11.981711
1.367,-0.020197,12.122929
1.368,-0.02229,12.094685
1.369,-0.024383,12.122929
1.37,-0.025027,12.179416
1.371,-0.02551,12.405363
1.372,-0.025833,12.151172
1.373,-0.024544,12.066442
1.374,-0.021002,11.981711
1.375,-0.016333,12.009955
1.376,-0.012308,11.699277
1.377,-0.009249,12.264146
1.378,-0.007799,12.207659
1.379,-0.007155,12.151172
1.38,-0.006672,12.179416
1.381,-0.006028,12.207659
1.382,-0.005545,12.122929
1.383,-0.005223,11.840494
1.384,-0.004096,11.755764
1.385,-0.002003,11.812251
1.386,0.000734,11.755764
1.387,0.003632,11.896981
1.388,0.005564,12.038198
1.389,0.006852,12.066442
1.39,0.006691,12.038198
1.391,0.005081,12.094685
1.392,0.002344,12.066442
1.393,-0.001359,12.009955
1.394,-0.005223,11.784007
1.395,-0.010859,11.72752
1.396,-0.015689,11.840494
1.397,-0.021807,11.896981
1.398,-0.024061,11.896981
1.399,-0.023256,11.953468
1.4,-0.021485,12.094685
1.401,-0.021002,12.009955
1.402,-0.021968,12.066442
1.403,-0.025027,11.896981
1.404,-0.031629,11.812251
1.405,-0.041128,11.840494
1.406,-0.052238,11.812251
1.407,-0.063509,12.038198
1.408,-0.072686,12.066442
1.409,-0.078322,12.518337
1.41,-0.079449,11.896981
1.411,-0.076551,11.72752
1.412,-0.07011,11.925225
1.413,-0.06045,12.405363
1.414,-0.048696,12.490094
1.415,-0.035171,12.320633
1.416,-0.022129,12.292389
1.417,-0.008765,12.151172
1.418,0.004598,12.038198
1.419,0.017479,12.066442
1.42,0.027462,11.953468
1.421,0.032453,12.066442
1.422,0.034385,12.094685
1.423,0.03519,12.235903
1.424,0.034868,12.433607
1.425,0.033902,12.518337
1.426,0.032453,12.433607
1.427,0.030682,12.405363
1.428,0.029233,12.46185
1.429,0.026496,12.37712
1.43,0.023275,12.320633
1.431,0.01925,12.179416
1.432,0.01603,12.179416
1.433,0.011361,12.094685
1.434,0.006047,11.953468
1.435,0.002022,12.009955
1.436,-0.000232,12.264146
1.437,-0.00152,12.179416
1.438,-0.000554,12.151172
1.439,0.00331,12.37712
1.44,0.00492,12.37712
1.441,0.003471,12.320633
1.442,-0.002486,12.151172
1.443,-0.007638,12.179416
1.444,-0.00941,12.094685
1.445,-0.00796,12.038198
1.446,-0.006833,12.009955
1.447,-0.007638,12.038198
1.448,-0.008765,12.433607
1.449,-0.010537,12.264146
1.45,-0.011986,12.038198
1.451,-0.013274,12.235903
1.452,-0.016333,12.348876
1.453,-0.018909,12.179416
1.454,-0.020197,12.066442
1.455,-0.020841,11.953468
1.456,-0.01907,11.72752
1.457,-0.01585,12.235903
1.458,-0.011986,12.292389
1.459,-0.008121,12.122929
1.46,-0.004418,12.37712
1.461,-0.000876,12.37712
1.462,0.003149,12.151172
1.463,0.007496,11.981711
1.464,0.011683,11.981711
1.465,0.014742,11.812251
1.466,0.01764,11.840494
1.467,0.019733,11.896981
1.468,0.019411,11.896981
1.469,0.016674,11.953468
1.47,0.012166,12.122929
1.471,0.006691,12.094685
1.472,0.001539,12.207659
1.473,-0.004096,12.151172
1.474,-0.010376,11.981711
1.475,-0.01746,11.981711
1.476,-0.025833,11.868738
1.477,-0.035493,11.840494
1.478,-0.051433,11.812251
1.479,-0.061255,11.981711
1.48,-0.065119,12.179416
1.481,-0.066729,12.009955
1.482,-0.06528,11.953468
1.483,-0.062704,11.868738
1.484,-0.059323,11.925225
1.485,-0.055136,11.953468
1.486,-0.052238,12.038198
1.487,-0.05095,12.151172
1.488,-0.05095,11.953468
1.489,-0.051111,11.896981
1.49,-0.049823,11.72752
1.491,-0.047569,11.925225
1.492,-0.043544,12.264146
1.493,-0.037747,12.320633
1.494,-0.030019,12.405363
1.495,-0.020358,12.37712
1.496,-0.010215,12.235903
1.497,-0.000393,11.953468
1.498,0.006047,11.925225
1.499,0.010073,12.038198
1.5,0.010878,12.066442
1.501,0.00959,12.179416
1.502,0.007657,12.320633
1.503,0.006852,12.405363
1.504,0.008624,12.37712
1.505,0.012005,12.490094
1.506,0.016996,12.546581
1.507,0.021504,12.46185
1.508,0.025047,12.348876
1.509,0.027301,12.292389
1.51,0.028911,12.151172
1.511,0.02875,12.038198
1.512,0.028911,12.009955
1.513,0.029394,12.038198
1.514,0.030038,12.038198
1.515,0.031165,12.264146
1.516,0.031165,12.151172
1.517,0.029555,12.264146
1.518,0.026818,12.348876
1.519,0.028106,12.37712
1.52,0.023919,12.348876
1.521,0.020538,12.490094
1.522,0.014581,12.433607
1.523,0.004598,12.235903
1.524,-0.007155,12.235903
1.525,-0.014401,12.151172
1.526,-0.018426,12.094685
1.527,-0.022129,12.094685
1.528,-0.024544,12.264146
1.529,-0.024544,12.207659
1.53,-0.025672,12.348876
1.531,-0.027121,12.292389
1.532,-0.026638,12.235903
1.533,-0.022612,12.179416
1.534,-0.018587,12.122929
1.535,-0.014401,11.529816
1.536,-0.011825,12.122929
1.537,-0.007799,12.320633
1.538,-0.003613,12.151172
1.539,0.002505,12.320633
1.54,0.00959,12.348876
1.541,0.016835,12.179416
1.542,0.023114,11.896981
1.543,0.027462,11.868738
1.544,0.030038,11.981711
1.545,0.03036,11.840494
1.546,0.029555,11.868738
1.547,0.027462,11.953468
1.548,0.025369,11.953468
1.549,0.022148,12.066442
1.55,0.018767,12.094685
1.551,0.016352,12.235903
1.552,0.012971,12.122929
1.553,0.009107,12.207659
1.554,0.003632,12.151172
1.555,-0.002969,12.122929
1.556,-0.010698,11.953468
1.557,-0.017943,11.840494
1.558,-0.033722,11.925225
1.559,-0.041611,11.981711
1.56,-0.048374,12.094685
1.561,-0.051916,12.151172
1.562,-0.053204,11.925225
1.563,-0.052399,12.038198
1.564,-0.050145,11.953468
1.565,-0.046764,11.925225
1.566,-0.041289,11.981711
1.567,-0.033561,12.038198
1.568,-0.025349,12.207659
1.569,-0.017782,12.348876
1.57,-0.01102,12.009955
1.571,-0.003613,11.953468
1.572,0.003632,11.755764
1.573,0.010395,11.72752
1.574,0.015386,11.699277
1.575,0.019089,11.953468
1.576,0.021182,12.122929
1.577,0.022309,12.348876
1.578,0.022631,12.292389
1.579,0.023597,12.490094
1.58,0.02408,12.46185
1.581,0.023436,12.631311
1.582,0.02247,12.603068
1.583,0.021504,12.433607
1.584,0.020216,12.264146
1.585,0.018767,12.348876
1.586,0.015708,12.264146
1.587,0.011522,12.009955
1.588,0.007657,12.009955
1.589,0.002666,12.066442
1.59,-0.004257,12.235903
1.591,-0.01263,12.405363
1.592,-0.021807,12.546581
1.593,-0.031146,12.659554
1.594,-0.03984,12.574824
1.595,-0.045798,12.46185
1.596,-0.048857,12.066442
1.597,-0.049179,12.066442
1.598,-0.047086,12.151172
1.599,-0.041289,12.433607
1.6,-0.02857,12.433607
1.601,-0.016172,12.46185
1.602,-0.009249,12.348876
1.603,-0.004418,12.179416
1.604,0.003149,12.038198
1.605,0.010878,12.292389
1.606,0.016191,12.179416
1.607,0.018606,12.066442
1.608,0.02086,12.151172
1.609,0.023114,12.292389
1.61,0.025208,12.37712
1.611,0.026979,12.320633
1.612,0.027784,12.405363
1.613,0.027784,12.151172
1.614,0.026979,12.207659
1.615,0.025047,12.292389
1.616,0.02247,12.207659
1.617,0.018606,12.151172
1.618,0.013293,12.009955
1.619,0.006852,12.094685
1.62,0.001539,11.812251
1.621,-0.002808,12.122929
1.622,-0.006833,12.348876
1.623,-0.010054,12.264146
1.624,-0.011986,12.179416
1.625,-0.012147,12.264146
1.626,-0.01102,12.009955
1.627,-0.009893,12.066442
1.628,-0.007799,11.868738
1.629,-0.005706,11.840494
1.63,-0.005062,11.784007
1.631,-0.006833,11.981711
1.632,-0.010537,12.066442
1.633,-0.014884,12.094685
1.634,-0.019231,12.179416
1.635,-0.022612,12.122929
1.636,-0.024544,12.038198
1.637,-0.025188,11.812251
1.638,-0.023417,11.812251
1.639,-0.025027,11.925225
1.64,-0.020036,12.066442
1.641,-0.015367,11.953468
1.642,-0.010537,12.207659
1.643,-0.00635,11.953468
1.644,-0.003935,12.038198
1.645,-0.00313,12.066442
1.646,-0.004257,11.868738
1.647,-0.007316,11.953468
1.648,-0.011181,11.953468
1.649,-0.015689,11.981711
1.65,-0.018909,11.868738
1.651,-0.020841,11.981711
1.652,-0.02068,12.151172
1.653,-0.019553,12.405363
1.654,-0.017138,11.981711
1.655,-0.014723,11.925225
1.656,-0.01102,11.72752
1.657,-0.00796,11.896981
1.658,-0.006189,11.896981
1.659,-0.005384,12.37712
1.66,-0.00635,12.46185
1.661,-0.00635,12.518337
1.662,-0.005384,12.490094
1.663,-0.002969,12.348876
1.664,-0.000876,12.207659
1.665,-0.000232,12.066442
1.666,-0.000393,12.009955
1.667,-0.001198,12.179416
1.668,-0.002969,12.151172
1.669,-0.005706,12.320633
1.67,-0.008121,12.320633
1.671,-0.010376,12.603068
1.672,-0.012147,12.574824
1.673,-0.011825,12.518337
1.674,-0.010376,12.37712
1.675,-0.008927,12.292389
1.676,-0.008443,12.151172
1.677,-0.008121,12.122929
1.678,-0.006994,12.37712
1.679,-0.004418,12.292389
1.68,-0.001842,12.264146
1.681,0.006208,12.320633
1.682,0.005564,12.603068
1.683,0.010395,12.574824
1.684,0.012327,12.405363
1.685,0.010395,12.405363
1.686,0.005725,12.292389
1.687,0.000734,12.235903
1.688,-0.001037,12.264146
1.689,-0.001198,12.235903
1.69,-0.001359,12.151172
1.691,-0.002164,12.179416
1.692,-0.003774,12.235903
1.693,-0.004418,12.433607
1.694,-0.00474,12.37712
1.695,-0.00635,12.235903
1.696,-0.009088,12.235903
1.697,-0.01102,12.292389
1.698,-0.011503,12.179416
1.699,-0.01263,12.179416
1.7,-0.015045,11.699277
1.701,-0.017138,12.009955
1.702,-0.019714,12.405363
1.703,-0.021163,12.179416
1.704,-0.021807,12.320633
1.705,-0.02068,12.37712
1.706,-0.018104,11.981711
1.707,-0.014884,11.840494
1.708,-0.011181,11.953468
1.709,-0.006189,12.038198
1.71,-0.001198,12.235903
1.711,0.003471,12.151172
1.712,0.007174,12.207659
1.713,0.010234,12.264146
1.714,0.014098,12.207659
1.715,0.01764,12.292389
1.716,0.021987,12.038198
1.717,0.025208,11.981711
1.718,0.025852,11.953468
1.719,0.025691,11.981711
1.72,0.021504,11.981711
1.721,0.02086,11.981711
1.722,0.018445,12.038198
1.723,0.015225,12.122929
1.724,0.012971,12.122929
1.725,0.009429,12.264146
1.726,0.003954,12.264146
1.727,-0.000232,12.264146
1.728,-0.004257,12.009955
1.729,-0.008443,12.066442
1.73,-0.011664,11.896981
1.731,-0.015206,12.038198
1.732,-0.019392,12.038198
1.733,-0.024383,11.953468
1.734,-0.028731,12.151172
1.735,-0.030502,12.038198
1.736,-0.029858,12.066442
1.737,-0.028248,12.603068
1.738,-0.027282,11.953468
1.739,-0.025349,12.038198
1.74,-0.021485,11.840494
1.741,-0.016655,11.72752
1.742,-0.012308,11.784007
1.743,-0.009249,12.094685
1.744,-0.006672,12.37712
1.745,-0.004096,12.46185
1.746,-0.000715,12.546581
1.747,0.002183,12.405363
1.748,0.005725,12.405363
1.749,0.009268,12.122929
1.75,0.011522,12.009955
1.751,0.01281,11.925225
1.752,0.011522,12.066442
1.753,0.009751,12.038198
1.754,0.007496,12.235903
1.755,0.007013,12.292389
1.756,0.00798,12.490094
1.757,0.010234,12.490094
1.758,0.012488,12.46185
1.759,0.013937,12.546581
1.76,0.013776,12.433607
1.761,0.012005,12.433607
1.762,0.00959,12.207659
1.763,0.007335,12.207659
1.764,0.004759,12.094685
1.765,0.002344,12.066442
1.766,9.00E-05,12.122929
1.767,-0.002486,11.953468
1.768,-0.005384,12.151172
1.769,-0.00796,12.264146
1.77,-0.008443,12.46185
1.771,-0.009249,12.405363
1.772,-0.014401,12.179416
1.773,-0.026155,12.122929
1.774,-0.034849,12.038198
1.775,-0.038713,12.094685
1.776,-0.041772,12.094685
1.777,-0.045154,12.264146
1.778,-0.044671,12.264146
1.779,-0.041128,12.179416
1.78,-0.035171,12.122929
1.781,-0.026638,12.122929
1.782,-0.017299,12.066442
